Year,Month,Site,Water_Temperature,pH,Ammonia,Nitrate,Phosphate,DO,Month_num,Time_index
2016,September,SUBIC-ILAYA,30.4,8.79,0.03,0.1,2.47,6.3,9,2016.6666666666667
2016,September,SAN NICOLAS,29.6,8.96,0.09,0.1,2.47,8.52,9,2016.6666666666667
2016,September,MATAAS NA KAHOY,30.6,8.95,0.03,0.1,2.47,8.77,9,2016.6666666666667
2016,September,TANAUAN,29.7,9.04,0.03,0.1,2.47,9.39,9,2016.6666666666667
2016,October,AYA,29.5,8.65,0.1,0.1,2.47,4.46,10,2016.75
2016,October,TUMAWAY,29.5,8.67,0.32,0.1,2.47,4.65,10,2016.75
2016,October,SAMPALOC,29.7,8.55,0.41,0.1,2.47,3.48,10,2016.75
2016,October,BERINAYAN,29.8,8.47,0.45,0.1,2.47,2.51,10,2016.75
2016,October,BALAKILONG,29.7,8.6,0.09,0.1,2.47,3.9,10,2016.75
2016,October,BUSO-BUSO,30.0,8.49,0.25,0.1,2.47,3.88,10,2016.75
2016,October,BAÑAGA,29.8,8.37,0.21,0.1,2.47,2.44,10,2016.75
2016,October,BILIBINWANG,30.1,8.53,0.07,0.1,2.47,4.22,10,2016.75
2016,October,SUBIC-ILAYA,29.7,8.69,0.26,0.1,2.47,5.7,10,2016.75
2016,October,SAN NICOLAS,29.8,8.74,0.24,0.1,2.47,7.24,10,2016.75
2016,October,MATAAS NA KAHOY,30.2,8.75,0.23,0.1,2.47,7.01,10,2016.75
2016,October,TANAUAN,30.1,8.51,0.2,0.1,2.47,7.55,10,2016.75
2016,November,AYA,28.3,7.56,0.37,0.1,2.47,4.48,11,2016.8333333333333
2016,November,TUMAWAY,28.0,7.53,0.35,0.1,2.47,4.81,11,2016.8333333333333
2016,November,SAMPALOC,28.2,7.57,0.5,0.1,2.47,4.52,11,2016.8333333333333
2016,November,BERINAYAN,28.3,7.56,0.46,0.1,2.47,4.09,11,2016.8333333333333
2016,November,BALAKILONG,28.2,7.63,0.23,0.1,2.47,4.71,11,2016.8333333333333
2016,November,BUSO-BUSO,28.2,7.57,0.37,0.1,2.47,4.14,11,2016.8333333333333
2016,November,BAÑAGA,28.2,7.54,0.26,0.1,2.47,3.92,11,2016.8333333333333
2016,November,BILIBINWANG,28.5,7.61,0.39,0.1,2.47,4.47,11,2016.8333333333333
2016,November,SUBIC-ILAYA,28.2,7.72,0.33,0.1,2.47,5.64,11,2016.8333333333333
2016,November,SAN NICOLAS,28.5,7.74,0.35,0.1,2.47,6.23,11,2016.8333333333333
2016,November,MATAAS NA KAHOY,27.9,7.58,0.27,0.1,2.47,5.49,11,2016.8333333333333
2016,November,TANAUAN,28.0,7.36,0.31,0.1,2.47,4.9,11,2016.8333333333333
2016,December,AYA,28.1,7.31,0.5,0.1,2.47,4.84,12,2016.9166666666667
2016,December,TUMAWAY,28.0,7.43,0.43,0.1,2.47,7.43,12,2016.9166666666667
2016,December,SAMPALOC,28.4,7.49,0.79,0.1,2.47,7.49,12,2016.9166666666667
2016,December,BERINAYAN,28.8,7.45,0.55,0.1,2.47,7.45,12,2016.9166666666667
2016,December,BALAKILONG,28.7,7.58,0.29,0.1,2.47,7.58,12,2016.9166666666667
2016,December,BUSO-BUSO,29.0,7.44,0.5,0.1,2.47,7.44,12,2016.9166666666667
2016,December,BAÑAGA,28.9,7.39,0.36,0.1,2.47,7.39,12,2016.9166666666667
2016,December,BILIBINWANG,28.3,7.43,0.32,0.1,2.47,6.11,12,2016.9166666666667
2016,December,SUBIC-ILAYA,28.7,7.65,0.43,0.1,2.47,7.92,12,2016.9166666666667
2016,December,SAN NICOLAS,24.3,7.64,0.42,0.1,2.47,8.18,12,2016.9166666666667
2016,December,MATAAS NA KAHOY,28.2,7.46,0.44,0.1,2.47,7.06,12,2016.9166666666667
2016,December,TANAUAN,27.5,7.18,0.51,0.1,2.47,6.03,12,2016.9166666666667
2017,January,AYA,26.6,6.99,0.16,0.1,2.47,5.51,1,2017.0
2017,January,TUMAWAY,26.5,6.97,0.3,0.1,2.47,4.76,1,2017.0
2017,January,SAMPALOC,27.0,6.96,0.27,0.1,2.47,5.95,1,2017.0
2017,January,BERINAYAN,27.1,7.13,0.2,0.1,2.47,4.22,1,2017.0
2017,January,BALAKILONG,26.9,7.24,0.16,0.1,2.47,4.43,1,2017.0
2017,January,BUSO-BUSO,27.2,7.11,0.18,0.1,2.47,4.08,1,2017.0
2017,January,BAÑAGA,27.0,7.07,0.17,0.1,2.47,3.42,1,2017.0
2017,January,BILIBINWANG,26.7,7.17,0.17,0.1,2.47,4.62,1,2017.0
2017,January,SUBIC-ILAYA,27.2,7.32,0.09,0.1,2.47,6.5,1,2017.0
2017,January,MATAAS NA KAHOY,26.6,7.07,0.18,0.1,2.47,6.03,1,2017.0
2017,January,TANAUAN,26.5,6.93,0.26,0.1,2.47,5.91,1,2017.0
2017,February,AYA,26.1,8.0,0.26,0.1,2.47,4.43,2,2017.0833333333333
2017,February,TUMAWAY,26.2,8.0,0.19,0.1,2.47,4.56,2,2017.0833333333333
2017,February,SAMPALOC,26.5,8.0,0.32,0.1,2.47,5.4,2,2017.0833333333333
2017,February,BERINAYAN,26.3,7.5,0.35,0.1,2.47,6.03,2,2017.0833333333333
2017,February,BUSO-BUSO,26.1,8.0,0.28,0.1,2.47,5.36,2,2017.0833333333333
2017,February,BAÑAGA,25.8,7.75,0.23,0.1,2.47,5.97,2,2017.0833333333333
2017,February,BILIBINWANG,26.1,8.5,0.03,0.1,2.47,5.48,2,2017.0833333333333
2017,February,SUBIC-ILAYA,26.1,8.0,0.25,0.1,2.47,3.02,2,2017.0833333333333
2017,March,AYA,27.5,7.75,0.19,0.1,2.47,3.79,3,2017.1666666666667
2017,March,TUMAWAY,27.2,7.92,0.21,0.1,2.47,3.93,3,2017.1666666666667
2017,March,SAMPALOC,27.0,7.92,0.21,0.1,2.47,3.16,3,2017.1666666666667
2017,March,BERINAYAN,27.1,7.83,0.25,0.1,2.47,4.22,3,2017.1666666666667
2017,March,BALAKILONG,27.2,8.17,0.23,0.1,2.47,6.57,3,2017.1666666666667
2017,March,BUSO-BUSO,27.5,7.92,0.26,0.1,2.47,6.12,3,2017.1666666666667
2017,March,BAÑAGA,27.5,7.92,0.24,0.1,2.47,5.13,3,2017.1666666666667
2017,March,BILIBINWANG,28.0,7.92,0.27,0.1,2.47,3.42,3,2017.1666666666667
2017,March,SUBIC-ILAYA,27.8,7.92,0.24,0.1,2.47,3.99,3,2017.1666666666667
2017,March,MATAAS NA KAHOY,26.5,7.75,0.17,0.1,2.47,3.36,3,2017.1666666666667
2017,March,TANAUAN,26.2,7.75,0.15,0.1,2.47,3.61,3,2017.1666666666667
2017,April,AYA,29.8,8.5,0.18,0.1,2.47,8.56,4,2017.25
2017,April,TUMAWAY,29.8,8.0,0.15,0.1,2.47,6.11,4,2017.25
2017,April,SAMPALOC,29.8,8.25,0.18,0.1,2.47,7.21,4,2017.25
2017,April,BERINAYAN,29.0,8.25,0.15,0.1,2.47,6.47,4,2017.25
2017,April,BALAKILONG,29.2,8.25,0.15,0.1,2.47,6.11,4,2017.25
2017,April,BUSO-BUSO,29.2,8.08,0.2,0.1,2.47,5.41,4,2017.25
2017,April,BAÑAGA,29.0,8.33,0.2,0.1,2.47,5.34,4,2017.25
2017,April,BILIBINWANG,28.7,8.25,0.15,0.1,2.47,6.13,4,2017.25
2017,April,SUBIC-ILAYA,29.0,8.08,0.18,0.1,2.47,6.66,4,2017.25
2017,April,SAN NICOLAS,28.3,8.0,0.19,0.1,2.47,8.14,4,2017.25
2017,April,MATAAS NA KAHOY,28.0,8.08,0.17,0.1,2.47,8.32,4,2017.25
2017,April,TANAUAN,28.0,8.0,0.14,0.1,2.47,9.0,4,2017.25
2017,May,AYA,30.1,7.92,0.25,0.1,2.47,7.02,5,2017.3333333333333
2017,May,TUMAWAY,30.0,8.08,0.13,0.1,2.47,6.89,5,2017.3333333333333
2017,May,SAMPALOC,31.5,7.92,0.17,0.1,2.47,6.41,5,2017.3333333333333
2017,May,BERINAYAN,30.8,8.0,0.24,0.1,2.47,6.6,5,2017.3333333333333
2017,May,BALAKILONG,30.8,8.25,0.14,0.1,2.47,6.85,5,2017.3333333333333
2017,May,BUSO-BUSO,30.1,8.08,0.2,0.1,2.47,6.84,5,2017.3333333333333
2017,May,BAÑAGA,30.1,8.17,0.31,0.1,2.47,5.31,5,2017.3333333333333
2017,May,BILIBINWANG,31.0,7.67,0.36,0.1,2.47,5.35,5,2017.3333333333333
2017,May,SUBIC-ILAYA,30.6,8.08,0.36,0.1,2.47,6.55,5,2017.3333333333333
2017,May,SAN NICOLAS,30.0,8.0,0.11,0.1,2.47,7.42,5,2017.3333333333333
2017,May,MATAAS NA KAHOY,28.9,8.08,0.27,0.1,2.47,7.1,5,2017.3333333333333
2017,May,TANAUAN,30.0,7.75,0.25,0.1,2.47,7.95,5,2017.3333333333333
2017,June,AYA,33.2,8.17,0.9199999999999999,0.1,2.47,6.66,6,2017.4166666666667
2017,June,TUMAWAY,33.2,8.25,0.84,0.1,2.47,7.33,6,2017.4166666666667
2017,June,SAMPALOC,33.0,8.08,0.9199999999999999,0.1,2.47,6.31,6,2017.4166666666667
2017,June,BERINAYAN,32.1,8.17,0.9199999999999999,0.1,2.47,4.6,6,2017.4166666666667
2017,June,BALAKILONG,31.9,8.42,0.9,0.1,2.47,5.67,6,2017.4166666666667
2017,June,BUSO-BUSO,31.8,7.83,0.9199999999999999,0.1,2.47,5.36,6,2017.4166666666667
2017,June,BAÑAGA,32.0,8.0,0.48,0.1,2.47,3.58,6,2017.4166666666667
2017,June,BILIBINWANG,31.2,7.92,0.88,0.1,2.47,3.64,6,2017.4166666666667
2017,June,SUBIC-ILAYA,31.7,8.08,0.57,0.1,2.47,5.09,6,2017.4166666666667
2017,June,SAN NICOLAS,31.0,7.92,0.39,0.1,2.47,5.1,6,2017.4166666666667
2017,June,MATAAS NA KAHOY,31.8,8.17,0.29,0.1,2.47,7.21,6,2017.4166666666667
2017,June,TANAUAN,31.8,7.42,0.18,0.1,2.47,7.93,6,2017.4166666666667
2017,July,AYA,32.0,8.29,0.43,0.1,2.47,4.7,7,2017.5
2017,July,TUMAWAY,32.0,8.37,0.2,0.1,2.47,4.06,7,2017.5
2017,July,SAMPALOC,32.0,8.12,0.54,0.1,2.47,2.14,7,2017.5
2017,July,BERINAYAN,32.0,8.2,0.4,0.1,2.47,2.04,7,2017.5
2017,July,BALAKILONG,32.0,8.47,0.27,0.1,2.47,2.97,7,2017.5
2017,July,BUSO-BUSO,31.7,7.97,0.46,0.1,2.47,3.36,7,2017.5
2017,July,BAÑAGA,31.5,8.26,0.43,0.1,2.47,1.33,7,2017.5
2017,July,BILIBINWANG,31.5,8.22,0.47,0.1,2.47,1.6,7,2017.5
2017,July,SUBIC-ILAYA,31.2,8.26,0.39,0.1,2.47,3.19,7,2017.5
2017,July,SAN NICOLAS,31.2,8.28,0.54,0.1,2.47,5.97,7,2017.5
2017,July,MATAAS NA KAHOY,31.2,8.29,0.53,0.1,2.47,5.3,7,2017.5
2017,July,TANAUAN,31.3,8.39,0.41,0.1,2.47,6.49,7,2017.5
2017,August,AYA,31.3,8.49,0.4,0.1,2.47,5.6,8,2017.5833333333333
2017,August,TUMAWAY,31.2,8.88,0.21,0.1,2.47,6.04,8,2017.5833333333333
2017,August,SAMPALOC,30.3,8.71,0.57,0.1,2.47,4.7,8,2017.5833333333333
2017,August,BERINAYAN,30.5,8.41,0.42,0.1,2.47,2.68,8,2017.5833333333333
2017,August,BALAKILONG,30.0,9.04,0.18,0.1,2.47,4.46,8,2017.5833333333333
2017,August,BUSO-BUSO,30.2,8.76,0.3,0.1,2.47,4.2,8,2017.5833333333333
2017,August,BAÑAGA,30.3,8.97,0.28,0.1,2.47,3.88,8,2017.5833333333333
2017,August,BILIBINWANG,30.1,8.7,0.37,0.1,2.47,4.09,8,2017.5833333333333
2017,August,SUBIC-ILAYA,30.0,8.5,0.41,0.1,2.47,4.37,8,2017.5833333333333
2017,August,SAN NICOLAS,29.3,8.4,0.44,0.1,2.47,5.13,8,2017.5833333333333
2017,August,MATAAS NA KAHOY,29.8,8.47,0.32,0.1,2.47,5.63,8,2017.5833333333333
2017,August,TANAUAN,30.3,8.36,0.37,0.1,2.47,6.0,8,2017.5833333333333
2017,September,AYA,32.0,8.32,0.25,0.1,2.47,5.4,9,2017.6666666666667
2017,September,TUMAWAY,32.0,8.64,0.25,0.1,2.47,5.29,9,2017.6666666666667
2017,September,SAMPALOC,31.5,8.11,0.25,0.1,2.47,4.7,9,2017.6666666666667
2017,September,BERINAYAN,30.7,8.19,0.25,0.1,2.47,5.07,9,2017.6666666666667
2017,September,BALAKILONG,30.9,8.71,0.25,0.1,2.47,4.7,9,2017.6666666666667
2017,September,BUSO-BUSO,30.8,8.31,0.25,0.1,2.47,4.48,9,2017.6666666666667
2017,September,BAÑAGA,30.5,8.66,0.25,0.1,2.47,4.58,9,2017.6666666666667
2017,September,BILIBINWANG,30.5,8.26,0.25,0.1,2.47,4.29,9,2017.6666666666667
2017,September,SUBIC-ILAYA,30.3,8.14,0.25,0.1,2.47,4.44,9,2017.6666666666667
2017,September,SAN NICOLAS,30.2,8.08,0.0,0.1,2.47,4.16,9,2017.6666666666667
2017,September,MATAAS NA KAHOY,30.2,8.2,0.25,0.1,2.47,4.75,9,2017.6666666666667
2017,September,TANAUAN,30.2,8.21,0.25,0.1,2.47,5.51,9,2017.6666666666667
2017,October,AYA,30.4,8.44,0.02,0.1,2.47,3.45,10,2017.75
2017,October,TUMAWAY,30.8,8.38,0.0,0.1,2.47,3.54,10,2017.75
2017,October,SAMPALOC,31.2,8.46,0.05,0.1,2.47,3.54,10,2017.75
2017,October,BERINAYAN,30.9,8.52,0.04,0.1,2.47,2.48,10,2017.75
2017,October,BALAKILONG,30.8,8.96,0.0,0.1,2.47,3.62,10,2017.75
2017,October,BUSO-BUSO,30.6,8.72,0.14,0.1,2.47,2.84,10,2017.75
2017,October,BAÑAGA,30.9,8.43,0.01,0.1,2.47,1.86,10,2017.75
2017,October,BILIBINWANG,30.4,8.85,0.0,0.1,2.47,4.15,10,2017.75
2017,October,SUBIC-ILAYA,30.3,8.39,0.02,0.1,2.47,4.76,10,2017.75
2017,October,SAN NICOLAS,30.2,8.31,0.02,0.1,2.47,6.41,10,2017.75
2017,October,MATAAS NA KAHOY,30.1,8.78,0.03,0.1,2.47,5.84,10,2017.75
2017,October,TANAUAN,29.8,8.44,0.02,0.1,2.47,4.66,10,2017.75
2017,November,AYA,29.2,8.39,0.35,0.1,2.47,4.17,11,2017.8333333333333
2017,November,TUMAWAY,29.2,8.45,0.37,0.1,2.47,4.57,11,2017.8333333333333
2017,November,SAMPALOC,29.7,8.19,0.54,0.1,2.47,4.55,11,2017.8333333333333
2017,November,BERINAYAN,30.4,8.21,0.56,0.1,2.47,4.76,11,2017.8333333333333
2017,November,BALAKILONG,30.2,8.93,0.17,0.1,2.47,6.13,11,2017.8333333333333
2017,November,BUSO-BUSO,30.3,8.37,0.57,0.1,2.47,4.09,11,2017.8333333333333
2017,November,BAÑAGA,29.8,8.79,0.33,0.1,2.47,3.52,11,2017.8333333333333
2017,November,BILIBINWANG,29.7,8.55,0.42,0.1,2.47,4.14,11,2017.8333333333333
2017,November,SUBIC-ILAYA,29.8,8.65,0.37,0.1,2.47,5.42,11,2017.8333333333333
2017,November,SAN NICOLAS,30.2,8.49,0.31,0.1,2.47,6.03,11,2017.8333333333333
2017,November,MATAAS NA KAHOY,29.1,8.43,0.39,0.1,2.47,5.05,11,2017.8333333333333
2017,November,TANAUAN,29.0,8.29,0.52,0.1,2.47,4.75,11,2017.8333333333333
2017,December,AYA,28.5,8.3,0.73,0.1,2.47,5.12,12,2017.9166666666667
2017,December,TUMAWAY,29.8,8.52,0.76,0.1,2.47,5.19,12,2017.9166666666667
2017,December,SAMPALOC,28.8,8.17,0.9199999999999999,0.1,2.47,5.71,12,2017.9166666666667
2017,December,BERINAYAN,29.0,8.24,0.9199999999999999,0.1,2.47,5.58,12,2017.9166666666667
2017,December,BALAKILONG,29.0,8.53,0.69,0.1,2.47,5.41,12,2017.9166666666667
2017,December,BUSO-BUSO,29.3,8.44,0.81,0.1,2.47,4.67,12,2017.9166666666667
2017,December,BAÑAGA,29.0,8.16,0.9199999999999999,0.1,2.47,4.62,12,2017.9166666666667
2017,December,BILIBINWANG,29.9,8.4,0.79,0.1,2.47,4.75,12,2017.9166666666667
2017,December,SUBIC-ILAYA,28.8,8.29,0.38,0.1,2.47,5.44,12,2017.9166666666667
2017,December,SAN NICOLAS,28.8,8.34,0.39,0.1,2.47,6.06,12,2017.9166666666667
2017,December,MATAAS NA KAHOY,28.3,8.35,0.36,0.1,2.47,5.44,12,2017.9166666666667
2017,December,TANAUAN,28.2,8.13,0.47,0.1,2.47,5.0,12,2017.9166666666667
2018,January,QUILING,27.3,8.06,0.56,0.0,2.47,3.37,1,2018.0
2018,January,SAMPALOC,27.8,8.05,0.66,0.0,2.47,4.95,1,2018.0
2018,January,SAN ISIDRO,27.3,8.01,0.56,0.0,2.47,3.6,1,2018.0
2018,January,LEVISTE,27.6,8.02,0.56,0.0,2.47,4.41,1,2018.0
2018,January,BUSO-BUSO,27.7,8.04,0.61,0.0,2.47,3.04,1,2018.0
2018,January,BAÑAGA,27.2,8.0,0.63,0.0,2.47,2.34,1,2018.0
2018,January,MANALAW,27.0,8.19,0.5,0.0,2.47,5.27,1,2018.0
2018,January,PULANG-BATO,26.8,8.11,0.39,0.0,2.47,4.74,1,2018.0
2018,January,TANAUAN,26.5,8.15,0.53,0.0,2.47,4.1,1,2018.0
2018,February,QUILING,26.2,7.9,0.32,0.0,2.47,4.9,2,2018.0833333333333
2018,February,SAMPALOC,26.4,7.8,0.53,0.0,2.47,4.2,2,2018.0833333333333
2018,February,SAN ISIDRO,26.8,7.86,0.5,0.0,2.47,5.6,2,2018.0833333333333
2018,February,LEVISTE,26.8,7.89,0.49,0.0,2.47,3.94,2,2018.0833333333333
2018,February,BUSO-BUSO,26.9,7.7,0.61,0.0,2.47,2.84,2,2018.0833333333333
2018,February,BAÑAGA,29.9,7.78,0.42,0.0,2.47,2.57,2,2018.0833333333333
2018,February,MANALAW,27.0,7.86,0.34,0.0,2.47,3.29,2,2018.0833333333333
2018,February,PULANG-BATO,26.9,8.06,0.3,0.0,2.47,5.23,2,2018.0833333333333
2018,February,TANAUAN,26.7,7.72,0.33,0.0,2.47,4.15,2,2018.0833333333333
2018,March,QUILING,26.8,8.19,0.36,0.1,2.47,5.17,3,2018.1666666666667
2018,March,SAMPALOC,26.8,8.32,0.35,0.1,2.47,5.47,3,2018.1666666666667
2018,March,SAN ISIDRO,27.7,8.16,0.36,0.1,2.47,4.85,3,2018.1666666666667
2018,March,LEVISTE,28.0,8.23,0.36,0.1,2.47,4.59,3,2018.1666666666667
2018,March,BUSO-BUSO,28.2,8.11,0.39,0.1,2.47,5.29,3,2018.1666666666667
2018,March,BAÑAGA,28.8,8.19,0.42,0.1,2.47,3.53,3,2018.1666666666667
2018,March,MANALAW,28.7,8.09,0.36,0.1,2.47,4.64,3,2018.1666666666667
2018,March,PULANG-BATO,28.9,8.13,0.43,0.1,2.47,4.9,3,2018.1666666666667
2018,March,TANAUAN,28.0,8.15,0.34,0.1,2.47,5.14,3,2018.1666666666667
2018,April,QUILING,28.0,8.46,0.0,0.1,2.47,5.74,4,2018.25
2018,April,SAMPALOC,29.1,8.41,0.0,0.1,2.47,4.55,4,2018.25
2018,April,SAN ISIDRO,28.6,8.39,0.0,0.1,2.47,5.49,4,2018.25
2018,April,LEVISTE,29.6,8.32,0.0,0.1,2.47,4.43,4,2018.25
2018,April,BUSO-BUSO,29.6,8.12,0.0,0.1,2.47,3.35,4,2018.25
2018,April,BAÑAGA,28.2,8.08,0.0,0.1,2.47,3.69,4,2018.25
2018,April,MANALAW,28.4,8.33,0.0,0.1,2.47,5.01,4,2018.25
2018,April,PULANG-BATO,28.0,8.34,0.0,0.1,2.47,6.35,4,2018.25
2018,April,TANAUAN,27.4,8.04,0.0,0.1,2.47,6.1,4,2018.25
2018,May,QUILING,28.8,8.27,0.25,0.1,2.47,6.72,5,2018.3333333333333
2018,May,SAMPALOC,29.9,8.31,0.08,0.1,2.47,6.37,5,2018.3333333333333
2018,May,SAN ISIDRO,30.7,8.35,0.03,0.1,2.47,6.39,5,2018.3333333333333
2018,May,LEVISTE,30.7,8.35,0.03,0.1,2.47,6.3,5,2018.3333333333333
2018,May,BUSO-BUSO,30.5,8.42,0.07,0.1,2.47,5.21,5,2018.3333333333333
2018,May,BAÑAGA,31.3,8.38,0.02,0.1,2.47,5.24,5,2018.3333333333333
2018,May,MANALAW,30.6,8.37,0.25,0.1,2.47,5.29,5,2018.3333333333333
2018,May,NANGKAAN,30.8,8.64,0.25,0.1,2.47,7.12,5,2018.3333333333333
2018,May,TANAUAN,30.2,8.52,0.02,0.1,2.47,7.77,5,2018.3333333333333
2018,June,QUILING,31.8,8.39,0.25,0.0,2.47,5.64,6,2018.4166666666667
2018,June,SAMPALOC,31.7,7.99,0.49,0.0,2.47,4.38,6,2018.4166666666667
2018,June,SAN ISIDRO,32.0,8.33,0.31,0.0,2.47,5.47,6,2018.4166666666667
2018,June,LEVISTE,31.3,8.26,0.41,0.0,2.47,4.53,6,2018.4166666666667
2018,June,BUSO-BUSO,31.2,8.2,0.48,0.0,2.47,3.51,6,2018.4166666666667
2018,June,BAÑAGA,32.0,8.44,0.39,0.0,2.47,3.61,6,2018.4166666666667
2018,June,MANALAW,31.6,8.58,0.38,0.0,2.47,3.74,6,2018.4166666666667
2018,June,NANGKAAN,31.0,8.33,0.29,0.0,2.47,5.83,6,2018.4166666666667
2018,June,TANAUAN,30.8,8.3,0.37,0.0,2.47,5.68,6,2018.4166666666667
2018,July,QUILING,31.5,8.23,0.17,0.0,2.47,5.92,7,2018.5
2018,July,SAMPALOC,29.3,8.24,0.37,0.0,2.47,5.08,7,2018.5
2018,July,SAN ISIDRO,30.8,8.32,0.28,0.0,2.47,6.05,7,2018.5
2018,July,LEVISTE,30.4,8.33,0.25,0.0,2.47,4.73,7,2018.5
2018,July,BUSO-BUSO,30.8,8.31,0.31,0.0,2.47,3.29,7,2018.5
2018,July,BAÑAGA,30.4,8.33,0.24,0.0,2.47,4.95,7,2018.5
2018,July,MANALAW,30.0,8.34,0.37,0.0,2.47,5.21,7,2018.5
2018,July,NANGKAAN,29.4,8.34,0.28,0.0,2.47,5.84,7,2018.5
2018,July,TANAUAN,30.4,8.22,0.25,0.0,2.47,6.23,7,2018.5
2018,August,QUILING,30.6,8.66,0.23,0.0,2.47,8.79,8,2018.5833333333333
2018,August,SAMPALOC,29.0,8.45,0.51,0.0,2.47,4.44,8,2018.5833333333333
2018,August,SAN ISIDRO,30.2,8.52,0.88,0.0,2.47,6.86,8,2018.5833333333333
2018,August,LEVISTE,30.0,8.33,0.34,0.0,2.47,4.75,8,2018.5833333333333
2018,August,BUSO-BUSO,29.8,8.25,0.42,0.0,2.47,3.47,8,2018.5833333333333
2018,August,BAÑAGA,29.4,8.21,0.31,0.0,2.47,4.26,8,2018.5833333333333
2018,August,MANALAW,29.7,8.22,0.2,0.0,2.47,4.13,8,2018.5833333333333
2018,August,NANGKAAN,29.5,8.21,0.22,0.0,2.47,7.88,8,2018.5833333333333
2018,August,TANAUAN,30.2,8.24,0.22,0.0,2.47,9.23,8,2018.5833333333333
2018,September,QUILING,29.5,8.11,0.25,0.0,2.47,9.26,9,2018.6666666666667
2018,September,SAMPALOC,29.1,8.28,0.46,0.0,2.47,7.22,9,2018.6666666666667
2018,September,SAN ISIDRO,29.0,8.28,0.4,0.0,2.47,6.2,9,2018.6666666666667
